raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
CNRS-LAAS, 7 avenue du colonel Roche, F-31077, Toulouse, France.;https://openalex.org/W2043098880;CH;Roche;FR
Endotis Pharma, Biocitech Park,#R#102 Avenue Gaston Roussel, 93230 Romainville, France;https://openalex.org/W2325535964;GB;Clovis Oncology;FR
Endotis Pharma, Biocitech Park, 102 avenue Gaston Roussel,93230 Romainville,France;https://openalex.org/W2224854510;GB;Clovis Oncology;FR
ANDRA (France);https://openalex.org/W2176611719;AU;Australian National Drag Racing Association;FR
Andra, Chaˆtenay-Malabry, France;https://openalex.org/W2068465097;AU;Australian National Drag Racing Association;FR
Andra, 1/7, rue Jean Monnet, Parc de la Croix-Blanche, 92298 Chatenay-Malabry Cedex (France);https://openalex.org/W3186004455;AU;Australian National Drag Racing Association;FR
AdaCore, Paris, France;https://openalex.org/W2212093233;US;AdaCore;FR
AdaCore - 46 rue dAmsterdam, F-75009 Paris, France#TAB#;https://openalex.org/W2013252208;US;AdaCore;FR
AdaCore, F-75009 Paris, France;https://openalex.org/W2806126867;US;AdaCore;FR
Laboratoire d’Informatique de l’École Normale Supérieure;https://openalex.org/W89892127;BI;École Normale Supérieure;FR
PUC-Rio and INRIA;https://openalex.org/W2104965319;BR;Pontifical Catholic University of Rio de Janeiro;FR
Laboratoire d’informatique de l’École normale supérieure, UMR 8548 (CNRS);https://openalex.org/W1546631459;BI;École Normale Supérieure;FR
‡ ONERA DSNA, 29 av. D. Leclerc, 92322 Châtillon Cedex, France;https://openalex.org/W2134391912;NO;Nera;FR
Bioanalytical Science Department, Nestlé Research Center, Vers-chez-les-Blanc, CH-1000 Lausanne 26, Switzerland.;https://openalex.org/W2032558783;NL;Nestlé;CH
Nestle Institute of Health Sciences, EPFL Innovation Park, 1015 Lausanne, Switzerland;https://openalex.org/W2333271618;NL;Nestlé;CH
Nestle Institute of Health Sciences, Lausanne, Switzerland.;https://openalex.org/W2507638042;NL;Nestlé;CH
Nestlé Research Center, Vers‐chez‐les‐Blanc  Lausanne Switzerland;https://openalex.org/W2049300468;NL;Nestlé;CH
Nestlé Research, EPFL Innovation Park, 1015 Lausanne, Switzerland.;https://openalex.org/W2912606098;NL;Nestlé;CH
Nestle Research, EPFL Innovation Park, Lausanne, Switzerland;https://openalex.org/W2992356442;NL;Nestlé;CH
§Functional Genomics, Nestlé Institute of Health Sciences, Lausanne, Switzerland;https://openalex.org/W2483569930;NL;Nestlé;CH
Nestlé Research Center, Vers-chez-les-blanc, Lausanne 26, Switzerland;https://openalex.org/W2088852842;NL;Nestlé;CH
Nestlé Research Société des Produits Nestlé SA Lausanne Switzerland;https://openalex.org/W3158002013;NL;Nestlé;CH
Nestlé Research Center, Lausanne 26, Switzerland;https://openalex.org/W2150247133;NL;Nestlé;CH
Nestlé Institute of Health Sciences SA, Campus EPFL, Quartier de l’Innovation,  Lausanne, Switzerland;https://openalex.org/W2765553020;NL;Nestlé;CH
Nestlé Research Center, Route du Jorat, Lausanne, Switzerland;https://openalex.org/W2003763099;NL;Nestlé;CH
Department of Bioanalytical Sciences, Nestlé Research Center, Lausanne, Switzerland;https://openalex.org/W2043730476;NL;Nestlé;CH
Nestlé Research, Société des Produits Nestlé S.A., Lausanne, Switzerland;https://openalex.org/W3201030189;NL;Nestlé;CH
Department of MathematicsUniversity Paris Sud 11, Bat. 425F-91405 Orsay cedexFrance;https://openalex.org/W2043803723;FR;University of Paris-Sud;CA
IMT Atlantique, IRISA, Cesson-Sévigné, Patrick Maillé, FRANCE;https://openalex.org/W2891758238;DE;Lantiq;FR
Japan-Peru Center for Earthquake Engineering Research and Disaster Mitigation, Lima, Peru;https://openalex.org/W2972199346;US;Earthquake Engineering Research Institute;PE
ONERA, Chemin de la hunière, 91761, Palaiseau Cedex, France;https://openalex.org/W2066327683;NO;Nera;FR
ONERA (France);https://openalex.org/W1992033397;NO;Nera;FR
ONERA,DOTA, Chemin de la Hunière, 91761 Palaiseau CEDEX France,;https://openalex.org/W2083834389;NO;Nera;FR
SETEC International, Tour Gamma D, Paris Cedex 12, France;https://openalex.org/W2056795804;US;Antec;FR
1] BGI-Shenzhen, Shenzhen, China. [2] Department of Biology, University of Copenhagen, Copenhagen, Denmark.;https://openalex.org/W1519199517;DK;University of Copenhagen;CN
Red Hat, Paris, France;https://openalex.org/W2614890402;US;Red Hat;FR
Alstom Hydro and Wind (France);https://openalex.org/W3187807764;ES;Alstom Wind;FR
Recherches en Économie Gestion AgroRessources Durabilité Santé- EA 6292;https://openalex.org/W3104071773;NO;Econa;FR
Irstea, UR ETGR;https://openalex.org/W2001662944;CH;Institut des Dicziunari Rumantsch Grischun;FR
Ecole Normale Super, Ecole Normale Superieure (ENS) Paris, CNRS, Dept Chim;https://openalex.org/W2132175461;BI;École Normale Supérieure;FR
aUniversité Pierre et Marie Curie (UPMC), UMR 7207 CNRS, Centre de Recherche sur la Paléobiodiversit;https://openalex.org/W2126583153;FR;Sorbonne University;US
Cell Biology and Biophysics Unit EMBL Heidelberg Germany;https://openalex.org/W2099183701;GB;European Bioinformatics Institute;DE
CNRS, LAAS, 7, avenue du Colonel Roche, F-31400 Toulouse, France;https://openalex.org/W2282745459;CH;Roche;FR
Institute for Theoretical Physics, EPF Lausanne, CH-1015 Lausanne, Switzerland;https://openalex.org/W2059107753;ES;Institute for Theoretical Physics;CH
EPIX Medical, Inc., 71 Rogers Street, Cambridge, Massachusetts 02142-1118;https://openalex.org/W2016151898;US;Rogers;AU
Network P1.5, Mougins, France;https://openalex.org/W2067690660;CZ;Network Group;FR
UMR077 PaVé, INRA, F-49071 Beaucouzé, France.;https://openalex.org/W2122506747;MA;Institut National de la Recherche Agronomique;FR
CACG – Chemin de Lalette – CS 50449 – 65004 Tarbes cedex;https://openalex.org/W2575304295;US;Credit Acceptance Corporation;FR
CACG, Chemin de Lalette, BP 449, 65000 Tarbes cedex, France;https://openalex.org/W3110829697;US;Credit Acceptance Corporation;FR
Photogrammetry and Remote Sensing, ETH Zürich, Switzerland#TAB#;https://openalex.org/W2807376643;US;American Society for Photogrammetry and Remote Sensing;CH
Division of Philosophy, Royal Institute of Technology (KTH) and Department of Philosophy and History of Science, Kyoto University;https://openalex.org/W2129211431;SE;Royal Institute of Technology;JP
Health Economics & Outcomes Research, IMS Real-World Evidence Solutions, Tour Ariane 5-7, place de la Pyramide, 92088 Paris La défense cedex, France.;https://openalex.org/W2079116113;US;IMS Health;FR
Mathematical Institute, 24-29 St Giles, Oxford, UK;https://openalex.org/W2076738050;SK;Mathematical Institute;GB
Mathematical Institute, 24–29 St Giles', Oxford, OX1 3LB, UK;https://openalex.org/W2038273787;SK;Mathematical Institute;GB
Institut Camille Jordan [Villeurbanne];https://openalex.org/W4294570339;FR;Camille Jordan Institute;JO
Thales Avionics S.A. (France);https://openalex.org/W2046061561;PT;Thales;FR
Cemagref, HBAN Research Unit, BP 44, 92163 Antony cedex, France;https://openalex.org/W2064194371;DE;Metz;FR
Unité de Recherche Hydrosystèmes et Bioprocédés, Cemagref Antony, BP 44, 92163, France;https://openalex.org/W2160270975;MD;Unité;FR
Google, Paris, France#TAB#;https://openalex.org/W2261570667;US;Google;FR
Radiology Department, FSI Hospital, La Marsa, Tunisia;https://openalex.org/W2204119351;MT;Mater Dei Hospital;TN
Department of Imaging, Internal Forces Security Hospital, La Marsa 2070, Tunis, Tunisia.;https://openalex.org/W2972139416;SA;Security Forces Hospital;TN
Saint Gobain Recherche, Aubervilliers, FRANCE;https://openalex.org/W2124364229;GB;Saint-Gobain;FR
National Institute of Geographic and Forest Information (Saint-Mandé);https://openalex.org/W2787964622;BE;National Geographic Institute;US
DSM/DAPNIA/SPP, CEA/Saclay, F-91191 Gif-sur-Yvette Cédex;https://openalex.org/W2010109138;NL;DSM;FR
Institut Camille Jordan [Villeurbanne];https://openalex.org/W2464988704;FR;Camille Jordan Institute;JO
Informatique (ESI), BP 68M Oued Smar, 16309, El Harrach Alger, Algeria.#TAB#;https://openalex.org/W1995354010;GB;BP;DZ
NXP Semiconductors, , France;https://openalex.org/W1883830449;NL;NXP;FR
NXP Semiconductors, Le Mans Cedex 9, France#TAB#;https://openalex.org/W2163733598;NL;NXP;FR
NXP Semiconductors, Le Mans Cedex, France#TAB#;https://openalex.org/W1546656741;NL;NXP;FR
Kyoto University;https://openalex.org/W2021115151;US;Catalyst;JP
Department of Mathematics, King’s College London, Strand, London WC2R 2LS, U.K;https://openalex.org/W2092121284;US;Strand Bookstore;GB
King's College London, Department of Mathematics, Strand, London WC2R 2LS, U.K.;https://openalex.org/W2014645123;US;Strand Bookstore;GB
Thoracic Medicine, National Heart and Lung Institute (Imperial College), London, UK;https://openalex.org/W2026889987;US;Lung Institute;GB
Department of Biophysics and Life Sciences, Graduate School of Arts and Sciences, Univ. Tokyo, Tokyo, Japan;https://openalex.org/W2064237784;US;Florida State University;JP
UMR 8601, Université Paris V, 45 Rue des Saints-Pères, 75270 Paris Cedex 06, France, and Department of Immunology, Lerner Research Fundation, Cleveland Clinic, 9500 Euclid Avenue, Cleveland, Ohio 44195;https://openalex.org/W1971652798;US;Cleveland Clinic Lerner Research Institute;FR
[CSAIL, MIT, Cambridge, MA, USA, CERTIS Laboratory, ENPC ParisTech, Paris, France];https://openalex.org/W2047078083;FR;ESPCI Paris;US
The Aspinall Foundation Franceville Republic of Gabon;https://openalex.org/W2793898034;GB;The Aspinall Foundation;GA
Theoretical Division T-6, MS B288, LANL, Los Alamos, New Mexico 87545;https://openalex.org/W1571385165;US;Los Alamos National Laboratory;MX
INRIA, Le Chesnay cedex, France and Los Alamos National Laboratory, Los Alamos, New Mexico#TAB#;https://openalex.org/W1633901256;US;Los Alamos National Laboratory;FR
EEA INTA Abra Pampa, Jujuy, Argentina;https://openalex.org/W2083033082;US;International Trademark Association;AR
Instituto de Investigación y Desarrollo Tecnológico para la Agricultura Familiar Región NOA, Instituto Nacional de Tecnología Agropecuaria (INTA), RN 9 Km 1763, (4622) Posta de Hornillos, Argentina.;https://openalex.org/W2746536276;US;International Trademark Association;AR
INTA-Estación Experimental Agropecuaria Abra Pampa, Ruta Provincial 11 km 17, Cochinoca, Abra Pampa, Jujuy, 4640, Argentina;https://openalex.org/W2502110793;US;International Trademark Association;AR
Estación Experimental Agropecuario, INTA-Abra Pampa, Prov. de Jujuy, Argentina;https://openalex.org/W2024900819;US;International Trademark Association;AR
INTA-Estación Experimental Agropecuaria Abra Pampa, Abra Pampa, Argentina;https://openalex.org/W2460673706;US;International Trademark Association;AR
Santé Publique France, CIRE Antilles Guyane, Cayenne, French Guiana.;https://openalex.org/W3049025693;FR;Santé Publique France;GF
CEA-LETI-MINATEC, Grenoble, France;https://openalex.org/W2792345310;GB;Council for the Curriculum, Examinations & Assessment;FR
Lab. FOTON-ENSTB, Brest;https://openalex.org/W2057658504;CN;Foton Motors;FR
CEA, LETI, MINATEC, DOPT, Grenoble, France;https://openalex.org/W2182567319;GB;Council for the Curriculum, Examinations & Assessment;FR
Siemens Industry Software SAS [Roanne];https://openalex.org/W2733041512;DE;Siemens;FR
Siemens Industry Software SAS [Roanne];https://openalex.org/W2269126864;DE;Siemens;FR
UR 079;https://openalex.org/W1994086926;UG;Uganda Revenue Authority;FR
Leiden Institute of Chemistry, Gorlaeus Laboratories, Einsteinweg 55, P.O. Box 9502, 2300 RA Leiden, The Netherlands;https://openalex.org/W2090405848;CN;Institute of Chemistry;NL
Leiden Institute of Chemistry, Einsteinweg 55, 2333CC Leiden, The Netherlands.;https://openalex.org/W2809429114;CN;Institute of Chemistry;NL
TECHNOSENS, Decines, France;https://openalex.org/W2047135330;NL;Xsens;FR
Opendatasoft, Paris, France;https://openalex.org/W3101861361;GB;Telesoft Technologies;FR
OpenDataSoft, Paris, France;https://openalex.org/W3196946985;GB;Telesoft Technologies;FR
Philips GmbH Innovative Technologies, Research Laboratories, Röntgenstrasse 24-26, D-22335 Hamburg / Germany;https://openalex.org/W1525060859;FI;Philips;DE
Laboratoire d'informatique de l'école normale supérieure;https://openalex.org/W2790609319;BI;École Normale Supérieure;FR
Honda Research Institute, Mountain view, CA#TAB#;https://openalex.org/W2067097374;JP;Honda;US
[Honda Research Institute USA, Mountain View, CA];https://openalex.org/W2067348796;JP;Honda;US
Alstom Hydro and Wind (France);https://openalex.org/W3187807764;ES;Alstom Wind;FR
[Infineon Technologies, Bucharest, Romania];https://openalex.org/W3209648810;GB;Infineon Technologies;RO
Institut Camille Jordan, Universite Claude Bernard Lyon 1;https://openalex.org/W1997310341;FR;Claude Bernard University Lyon 1;JO
BNP-Paribas and FiQuant—Chaire de Finance Quantitative;https://openalex.org/W2156894747;FR;BNP Paribas;CN
BNP-Paribas;https://openalex.org/W1985776094;FR;BNP Paribas;CN
BNP Paribas;https://openalex.org/W2950017713;FR;BNP Paribas;CN
Semtech (International) AG, Rapperswil-Jona, Switzerland;https://openalex.org/W3010993291;CA;Semtech;CH
[IBM LaGaude design center, France];https://openalex.org/W2133628481;US;IBM;FR
Unité “Modèles pour l'écotoxicologie et la toxicologie,” INERIS, Parc Alata BP2, 60550 Verneuil-en-Halatte, France;https://openalex.org/W2147694796;MD;Unité;FR
Unité “Modèles pour l'écotoxicologie et la toxicologie” (METO), INERIS, BP2, F-60550 Verneuil-en-Halatte, France;https://openalex.org/W1964458334;MD;Unité;FR
Unité Modèles pour l'Écotoxicologie et la Toxicologie (METO), INERIS, Parc Technologique Alata, BP2, 60550 Verneuil-en-Halatte, France.;https://openalex.org/W2324201396;MD;Unité;FR
Unité Modèles#R#pour l'Écotoxicologie et la Toxicologie (METO), INERIS, Parc Technologique Alata, BP2, 60550 Verneuil-en-Halatte,#R#France;https://openalex.org/W2327911301;MD;Unité;FR
Unité Modèles pour l'Ecotoxicologie et la Toxicologie (METO), INERIS, Parc Technologique Alata, BP2, 60550 Verneuil-en-Halatte, France;https://openalex.org/W2044056519;MD;Unité;FR
INERIS, Unité Modèles pour la toxicologie (METO), Parc Alata, Verneuil-en-Halatte, BP2 60550, France;https://openalex.org/W2114106161;MD;Unité;FR
Hong Kong Univ. of Sci & Technol., Kowloon, Hong Kong;https://openalex.org/W2025555230;CN;Hong Kong University of Science and Technology;HK
Dept. of Computer Science, Hong Kong Univ. of Science and Technology, Hong Kong#TAB#;https://openalex.org/W2043911612;CN;Hong Kong University of Science and Technology;HK
Department of Computer Science, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong,#TAB#;https://openalex.org/W1991381561;CN;Hong Kong University of Science and Technology;HK
Groupe d'Études et de Recherche Interdisciplinaire en Information et COmmunication (GERiiCO) - EA 4073;https://openalex.org/W2897762346;IN;Ion Exchange;FR
STMicroelectronics, 850 rue Jean Monnet, F-38926, Crolles Cedex, France;https://openalex.org/W2040520977;GB;STMicroelectronics;FR
STMicroelectronics, 850, rue Jean Monnet, 38926 Crolles (France);https://openalex.org/W2149982033;GB;STMicroelectronics;FR
DSM/DRECAM/SPEC, CEA-Saclay;https://openalex.org/W2021835380;NL;DSM;FR
Alcatel-Lucent Bell-Labs Route de Villejust 91620 Nozay FRANCE;https://openalex.org/W2017221408;DE;Alcatel Lucent;FR
Centre de Villarceaux, Opt. Networks Dept., Bell Labs, Nozay, France;https://openalex.org/W2102667386;US;Bell Labs;FR
Alcatel, Res. & Innovation, Marcoussis, France;https://openalex.org/W1502280942;DE;Alcatel Lucent;FR
Bell-Labs, Alcatel-Lucent France, route de Villejust, 91620 Nozay, France;https://openalex.org/W2147043804;US;Bell Labs;FR
Alcatel Submarine Networks, 91620 Nozay, France;https://openalex.org/W2917948920;DE;Alcatel Lucent;FR
Bell Labs' Optical Technologies research domain, Nozay, France;https://openalex.org/W2163990747;US;Bell Labs;FR
Alcatel Submarine Networks, Nozay, France;https://openalex.org/W2999151641;DE;Alcatel Lucent;FR
Alcatel-Lucent Bell Labs, France, Nozay, France#TAB#;https://openalex.org/W2108730794;DE;Alcatel Lucent;FR
Alcatel-Lucent Bell Labs, Centre de Villarceaux, Nozay, France#TAB#;https://openalex.org/W1965883047;US;Bell Labs;FR
N. Benzaoui (e-mail: Nihel_Djoher.Benzaoui@alcatel-lucent.com), Y. Pointurier, and J.-C. Antona are with Alcatel-Lucent Bell Labs, Nozay, France.;https://openalex.org/W2023475681;DE;Alcatel Lucent;FR
