issue_number,raw_affiliation_name,new_rors,previous_rors,added_rors,removed_rors,has_added_rors,has_removed_rors,works_examples,contact,contact_domain
514,"CIRAD, UMR Eco&Sols, Université Montpellier, Montpellier, France; World Agroforestry Centre (ICRAF), Vietnam Country Office, Southeast Asia Regional Program, Hanoi, Viet Nam",05920yd65;00b80ez59;05kpkpg04;051escj72;01kmz4383,05920yd65;00b80ez59;05kpkpg04;051escj72,01kmz4383,,True,False,W2987649140,43f66c6622b6a5f23d6c256a78ddf57b:803f07e5b4f6475751015483053b9640b126 @ inrae.fr,inrae.fr
513,"CIRAD, UMR AMAP, F-34398, Montpellier, France; CIRAD, UMR Eco&Sols, F-34398, Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, Montpellier, France; INRA, UMR 1391 ISPA, F-33140, Villenave d’Ornon, France",05kpkpg04;03rnk6m14;051escj72;05q3vnk25;02aswf736;00b80ez59;020nks034,05kpkpg04;03rnk6m14;051escj72;05q3vnk25;02aswf736;00b80ez59,020nks034,,True,False,W2996679149,b54b557d0a36b1fa0cb7c2dfb3200dff:1b7df1499bdb15255d59f488db2d11c35263 @ inrae.fr,inrae.fr
512,"ESALQ - Escola Superior de Agricultura 'Luiz de Queiroz' (scola Superior de Agricultura 'Luiz de Queiroz' Avenida Pádua Dias, 11 - Piracicaba/SP - CEP 13418-900 - Brazil); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",00b80ez59;036rp1748,00b80ez59,036rp1748,,True,False,W3017280288;W3012545470,0fbfd06d2dcb21bd01b70bd0103e379c:3864c47a2e6943e9e83e8eeacbbc4ecdbbe3 @ inrae.fr,inrae.fr
511,"Cirad-PERSYST - Département Performances des systèmes de production et de transformation tropicaux ( Avenue Agropolis TA B-DIR / 09 34398 Montpellier Cedex 5 France - France); ESALQ - Escola Superior de Agricultura 'Luiz de Queiroz' (scola Superior de Agricultura 'Luiz de Queiroz' Avenida Pádua Dias, 11 - Piracicaba/SP - CEP 13418-900 - Brazil); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",00b80ez59;05kpkpg04;036rp1748,00b80ez59;05kpkpg04;00txxwv34,036rp1748,00txxwv34,True,True,W3033793346;W3017280288,fcb10aef8cab165674fb16a8d3ef9021:2984a1c823a96927399e6bc0b9b5cb56a5bb @ inrae.fr,inrae.fr
510,"Cirad-PERSYST - Département Performances des systèmes de production et de transformation tropicaux ( Avenue Agropolis TA B-DIR / 09 34398 Montpellier Cedex 5 France - France); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",00b80ez59;05kpkpg04,00b80ez59;05kpkpg04;00txxwv34,,00txxwv34,False,True,W2976491649;W3007118870;W3017280288;W2983998700;W3045510691,51dbc1d87c5f6e88d99c93e36727c632:e4dd199baa02e3544a92935829ab97d7027c @ inrae.fr,inrae.fr
509,"Département Performances des systèmes de production et de transformation tropicaux; Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes; Escola Superior de Agricultura ""Luiz de Queiroz""",00b80ez59;036rp1748,00b80ez59,036rp1748,,True,False,W2985078306;W3020842538;W3185181394;W4206981146,9a5e25985b91020e212d135f7aae5483:f78a0a350f3830a99a1767576d6f60398631 @ inrae.fr,inrae.fr
508,"CIRAD, UMR Eco&Sols, F-34398, Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, Montpellier, France; World Agroforesty Centre (ICRAF), Yaoundé, Cameroon",00b80ez59;03rnk6m14;051escj72;05q3vnk25;05kpkpg04;01kmz4383,00b80ez59;03rnk6m14;051escj72;05q3vnk25;03dj0nw15;05kpkpg04,01kmz4383,03dj0nw15,True,True,W2912919478,24e751d39ac52e36422dfc78b9c948ac:6c6acae53831b5e091a80997c1c8f78b6b18 @ inrae.fr,inrae.fr
507,"CIRAD, UMR Eco&Sols, F-34398 Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, Montpellier, France; USP-ESALQ, 13400-970 Piracicaba, SP, Brazil",00b80ez59;05kpkpg04;03rnk6m14;051escj72;05q3vnk25;036rp1748,00b80ez59;05kpkpg04;03rnk6m14;051escj72;05q3vnk25,036rp1748,,True,False,W2789674933,08c8e5477f9024650545156a6091817c:790d6092b3c13fe2ee24948f0679b63187ed @ inrae.fr,inrae.fr
506,Ingénierie des biosystèmes (Biose) Echanges Eau-Sol-Plantes,,00b80ez59,,00b80ez59,True,True,W2806280625,21c636028ccf489f786bb8cd9cf57ba8:16a6161a13a6d64309f7f2bf35dbf4062c5e @ inrae.fr,inrae.fr
505,"CIRAD, UMR Eco&Sols, 34060 Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, 34060 Montpellier, France; World Agroforestry Centre (ICRAF), Southeast Asia Regional Program, Hanoi, Viet Nam",05kpkpg04;051escj72;05q3vnk25;00b80ez59;01kmz4383;03rnk6m14,05kpkpg04;051escj72;05q3vnk25;00b80ez59;03rnk6m14,01kmz4383,,True,False,W2883391055,b28f3997041446a1189a697d3f6d1f2e:e77403681659818c5cb05b98131f9deaedfc @ inrae.fr,inrae.fr
504,"CIRAD, UMR Eco&Sols, 34060 Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, 34060 Montpellier, France; Universidade de São Paulo-ESALQ, 13418-900 Piracicaba SP, Brazil",05q3vnk25;00b80ez59;036rp1748;03rnk6m14;05kpkpg04;051escj72,05q3vnk25;00b80ez59;012mm7y56;036rp1748;03rnk6m14;05kpkpg04;051escj72,,012mm7y56,False,True,W2883391055,3323585f6558b5104136f6fb2baea4b4:dd5b8aa5748ba964eaf51fd2794c99548891 @ inrae.fr,inrae.fr
503,"CIRAD, UMR Eco&Sols, F-34398 Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, Montpellier, France; Universidade Estadual Paulista ‘Júlio de Mesquita Filho’, Departamento de Solos e Recursos Ambientais, CEP 18610-300 Botucatu, SP, Brazil; Universidade de São Paulo, ESALQ, CEP 13418-900 Piracicaba, SP, Brazil",00987cb86;036rp1748;05kpkpg04;051escj72;03rnk6m14;05q3vnk25;00b80ez59,00987cb86;012mm7y56;036rp1748;05kpkpg04;051escj72;03rnk6m14;05q3vnk25;00b80ez59,,012mm7y56,False,True,W2783723506,af13f501aadc7c6690cf30d4c0355896:b45023f0e69a9f508db73d9a2c00e1bf547f @ inrae.fr,inrae.fr
502,"CIRAD, UMR Eco&Sols, F-34398 Montpellier, France; Eco&Sols, Univ Montpellier, CIRAD, INRA, IRD, Montpellier SupAgro, Montpellier, France; Universidade de São Paulo, ESALQ, CEP 13418-900 Piracicaba, SP, Brazil",03rnk6m14;036rp1748;05kpkpg04;051escj72;05q3vnk25;00b80ez59;036rp1748,03rnk6m14;012mm7y56;036rp1748;05kpkpg04;051escj72;05q3vnk25;00b80ez59,,012mm7y56,False,True,W2783723506,e278fe3b45f399b0d7a3f58ea72043fa:af7a6664b28f360463699093f3deaad31167 @ inrae.fr,inrae.fr
501,Eco+ Soluções Ambientais,,00b80ez59,,00b80ez59,True,True,W3211877692;W3214522384,490666ab65e148ea054b6480695c5d18:10a54bba54a09e15e2544ec2a710f8d5ee9f @ inrae.fr,inrae.fr
500,"Eco & Sols, Université de Montpellier, IRD, CIRAD, INRAE, Institut Agro, Montpellier, France; LMI IESOL, Centre ISRA-IRD-UCAD, Dakar, Sénégal",05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;003vg9w96;04je6yw13,05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;003vg9w96,04je6yw13,,True,False,W4321795810,575698eece370e6a029e3a0a6096f1d7:54bbf312de80d3952fcc699a6f4f43881dab @ inrae.fr,inrae.fr
499,"Au CIRAD : Campus Lavalette – TA-85/15 – 73, rue J.F. Breton - 34398 Montpellier Cedex 5","A l'IRC : 1101, avenue Agropolis - BP 5098 - 34093 MONTPELLIER Cedex 05 - France)","raw_affiliation_name: CARI - Centre d'Actions et de Réalisations Internationales (Viols-le-Fort - France); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France); UMR Innovation - Innovation et Développement dans l'Agriculture et l'Alimentation (A l'INRA : Campus La Gaillarde – 2 place Viala – Bat 27 - 34060 Montpellier Cedex 02","A l'IRC : 1101, avenue Agropolis - BP 5098 - 34093 MONTPELLIER Cedex 05 - France)"," UMR Innovation - Innovation et Développement dans l'Agriculture et l'Alimentation (A l'INRA : Campus La Gaillarde – 2 place Viala – Bat 27 - 34060 Montpellier Cedex 02;raw_affiliation_name: CARI - Centre d'Actions et de Réalisations Internationales (Viols-le-Fort - France); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",True,True,"Au CIRAD : Campus Lavalette – TA-85/15 – 73, rue J.F. Breton - 34398 Montpellier Cedex 5","A l'IRC : 1101, avenue Agropolis - BP 5098 - 34093 MONTPELLIER Cedex 05 - France)",
498,"UMR 0951 Innovation, CIRAD, INRAE, Institut Agro-Montpellier, University of Montpellier, Montpellier, France; UMR Eco&amp;Sols, IRD, CIRAD, INRAE, Institut Agro-Montpellier, University of Montpellier, Montpellier, France",05kpkpg04;051escj72;03rnk6m14;003vg9w96;00b80ez59;05q3vnk25;0262br971,05kpkpg04;051escj72;03rnk6m14;003vg9w96;00b80ez59;05q3vnk25,0262br971,,True,False,W4361222535,3e5fb0fc65a1bca638f16f777983d3ab:dec358266c06e4a43bd6a0c7ffd3e7774564 @ inrae.fr,inrae.fr
497,BioEcoAgro - UMR transfrontalière INRAE 1158; Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes,003vg9w96;00b80ez59;032v67m28,003vg9w96;00b80ez59,032v67m28,,True,False,W4391800305;W4391800494,a18fda7e3b404f8a139d70dad16b42e3:5bc0b8d0b380cddd5ebb720c3c2d7fed890e @ inrae.fr,inrae.fr
496,Agrosystèmes et impacts environnementaux carbone-azote; Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes; Transfrontalière BioEcoAgro - UMR 1158,00b80ez59;032v67m28,00vxck708;00b80ez59,032v67m28,00vxck708,True,True,W4362641716,f7d2a23518e5ad7036a584454ee20950:d0889c6e2d72bfda17e19ed86c39b952fc3d @ inrae.fr,inrae.fr
495,Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes; Transfrontalière BioEcoAgro - UMR 1158,00b80ez59;032v67m28,00b80ez59,032v67m28,,True,False,W4375859319;W4389648142;W4390387755,f1f472a1f08d7146dfbe87d63cc42a33:9994da42c55211378a024b9d4a9be6ecc0ad @ inrae.fr,inrae.fr
494,"ESALQ - Escola Superior de Agricultura 'Luiz de Queiroz' (scola Superior de Agricultura 'Luiz de Queiroz' Avenida Pádua Dias, 11 - Piracicaba/SP - CEP 13418-900 - Brazil); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",00b80ez59;036rp1748,00b80ez59,036rp1748,,True,False,W4392886207,9c2d1d9fe3ba4aa8b1c341327999ac8a:03e2abfbc2305c03b1c39d32ca1541301ac1 @ inrae.fr,inrae.fr
493,"CIRAD, UMR Eco&Sols, F-34398 Montpellier, France; Eco&Sols, INRA, CIRAD, IRD, Montpellier SupAgro, University of Montpellier, Montpellier, France; USP, ESALQ, Forest Science Department, 13418–900 Piracicaba, Brazil",00b80ez59;05kpkpg04;03rnk6m14;051escj72;05q3vnk25;036rp1748,00b80ez59;05kpkpg04;03rnk6m14;051escj72;05q3vnk25,036rp1748,,True,False,W4390629364,01a9a5697d14c094fb137785000721b0:58f52e426e29562cf3567e15bf18cf0fb80d @ inrae.fr,inrae.fr
492,"CIRAD, UMR Eco&amp;Sols Montpellier 34394 France; Department of Forest Sciences, ESALQ University of São Paulo Piracicaba 05508‐060 São Paulo Brazil; Eco&amp;Sols, Univ. Montpellier, CIRAD, INRAe, Institut Agro, IRD Montpellier 34394 France",00b80ez59;051escj72;03rnk6m14;036rp1748;05kpkpg04;05q3vnk25,00b80ez59;051escj72;03rnk6m14;012mm7y56;05kpkpg04;05q3vnk25,036rp1748,012mm7y56,True,True,W4389801180,899e4f031b8c7048920b0d4a54de6c35:8c73859c3c069c885b34d3e56484445ab83c @ inrae.fr,inrae.fr
491,"Department of Forest Sciences ESALQ, University of SÃ£o Paulo, Piracicaba, SP, Brazil; Eco&Sols, University of Montpellier, CIRAD, INRAe, Institut Agro, IRD, Montpellier, France",05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;036rp1748,05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;02cnnsp10,036rp1748,02cnnsp10,True,True,W4385438938,13e6962b55240fbd2c3f6a891a741fdd:4842d742a346606cc0de8a1bee0bf02a9c9f @ inrae.fr,inrae.fr
490,"Cirad-PERSYST - Département Performances des systèmes de production et de transformation tropicaux ( Avenue Agropolis TA B-DIR / 09 34398 Montpellier Cedex 5 France - France); ESALQ - Escola Superior de Agricultura 'Luiz de Queiroz' (scola Superior de Agricultura 'Luiz de Queiroz' Avenida Pádua Dias, 11 - Piracicaba/SP - CEP 13418-900 - Brazil); UMR Eco&Sols - Ecologie fonctionnelle et biogéochimie des sols et des agro-écosystèmes (place Viala, 34060 Montpellier, France - France)",00b80ez59;05kpkpg04;036rp1748,00b80ez59;05kpkpg04;00txxwv34,036rp1748,00txxwv34,True,True,W4385401825,33e715a24f71bf32f6be219baaaa45da:2b3f0b31acd918025e8d0f296a8853e34e05 @ inrae.fr,inrae.fr
489,"ESALQ, University São Paulo, Piracicaba 13418-900, SP, Brazil; Eco&Sols, Institut Agro, Univ Montpellier, CIRAD, INRAe, IRD, 34060 Montpellier, France",00b80ez59;05q3vnk25;03rnk6m14;036rp1748;05kpkpg04;051escj72,00b80ez59;05q3vnk25;03rnk6m14;012mm7y56;05kpkpg04;051escj72,036rp1748,012mm7y56,True,True,W4319963785,40382e0f1348735f99c6f7094b2e0b95:3b61514049fc5ae0a41f30cfda3d62c21ade @ inrae.fr,inrae.fr
488,"ESALQ, University São Paulo, Piracicaba 13418-900, SP, Brazil; Eco&Sols, Institut Agro, Univ Montpellier, CIRAD, INRAe, IRD, 34060 Montpellier, France",05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;036rp1748,05kpkpg04;051escj72;00b80ez59;05q3vnk25;03rnk6m14;012mm7y56,036rp1748,012mm7y56,True,True,W4319963785,182f6b5bc5e87ad4341bcb33b29fa9e1:c7fcbb28331db0b23c2d71fb3b6987dc9b23 @ inrae.fr,inrae.fr
487,"CIRAD, UMR Eco&Sols, University Montpellier, CIRAD, INRAE, Institut Agro, IRD, Montpellier, France; Universite´ de Lorraine, AgroParisTech, INRAE, SILVAE, 54000 Nancy, France",03rnk6m14;02kbmgc12;04vfs2w97;003vg9w96;00b80ez59;05kpkpg04;05q3vnk25;01d5v2p67,03rnk6m14;02kbmgc12;04vfs2w97;003vg9w96;00b80ez59;05kpkpg04;05q3vnk25,01d5v2p67,,True,False,W4379806298,96d3b69bca60d6fa894d3098e5b45576:ca6f3b14b2e4555bed7bf9b07b2ab0758cd0 @ inrae.fr,inrae.fr
486,"Now at: CIRAD, UMR Eco&Sols, University Montpellier, CIRAD, INRAE, Institut Agro, IRD, Montpellier, France; Université de Lorraine, AgroParisTech, INRAE, SILVAE, 54000 Nancy, France",05kpkpg04;00b80ez59;05q3vnk25;03rnk6m14;003vg9w96;02kbmgc12;04vfs2w97;01d5v2p67,05kpkpg04;00b80ez59;05q3vnk25;03rnk6m14;003vg9w96;02kbmgc12;04vfs2w97,01d5v2p67,,True,False,W4378783195,f482801b4e803796a8598203b217f4f7:faba248039be314ab1333ed4e9b55a06822c @ inrae.fr,inrae.fr
485,"Laboratoire de Recherche en Sciences Végétales, Université de Toulouse, UT3-CNRS- INPT, Auzeville-Tolosane, France.; UMR INRAE 1158 BioEcoAgro Biologie des Plantes et Innovation, Université de Picardie Jules Verne, Amiens, France.",004raaa70;032v67m28;01gyxrk03;047z5as19,004raaa70;02hr3zx73;01gyxrk03;047z5as19,032v67m28,02hr3zx73,True,True,W4393969696,09f11bad5f4541ba63e101a8c184fbca:33c86b122acb865a0fe56d7ec04fe6c6 @ u-picardie.fr,u-picardie.fr
484,"UMR INRAE 1158 BioEcoAgro Biologie des Plantes et Innovation, Université de Picardie Jules Verne, Amiens, France.",01gyxrk03;032v67m28,01gyxrk03;02hr3zx73,032v67m28,02hr3zx73,True,True,W4393969696,92c3dfcee7ec40e792cd5bca42a13613:a0e85685b966615e6b94cf7c223b28c8 @ u-picardie.fr,u-picardie.fr
483,"UMR INRAE 1158 BioEcoAgro Biologie des Plantes et Innovation, Université de Picardie Jules Verne, Amiens, France.",032v67m28;01gyxrk03,02hr3zx73;01gyxrk03,032v67m28,02hr3zx73,True,True,W4393969696,8a9eca1d6f13ad9ce465f4803f7a6c11:803f2b79015eb0f9af6b7934da00e2e1 @ u-picardie.fr,u-picardie.fr
482,"Information and Systems (MIS) Laboratory, University of Picardie Jules Verne, GRECO Institute, Amiens, Modeling, France",01gyxrk03,00b4yme84;01gyxrk03,,00b4yme84,False,True,W4388754831,f9949144e1f28d87cacee5ee7da68ff5:768d6fbec88181f4b47fcb103e36f214 @ u-picardie.fr,u-picardie.fr
481,"CEPRISCA - Centre de droit privé et de sciences criminelles d'Amiens - UR UPJV 3911 (Université de Picardie Jules Verne - UFR de Droit et de Sciences Politiques - 10 Placette Lafleur - 80027 AMIENS CEDEX 1 - France); CUREJ - Centre Universitaire Rouennais d’Études Juridiques (UFR de Droit, Sciences économiques et Gestion - 3 avenue Pasteur - CS 46186 - 76186 Rouen cedex 1 - France); IHD - Institut d'histoire du droit Jean Gaudemet (12 place du Panthéon 75006 Paris - France)",03nhjew95;01gyxrk03,03nhjew95;01gyxrk03;05fe7ax82,,05fe7ax82,False,True,W4393301419;W4393301446,2e9a61886f832c2a9f2d90c82b61ea1c:7f9fbb32ddf9791bd9748d9c5ab20f2f @ u-picardie.fr,u-picardie.fr
480,"BioEcoAgro Joint Research Unit, INRAE, Université de Liège, Université de Lille, Université de Picardie Jules Verne, Barenton-Bugny 02000, France; UMR Eco&Sols, Univ Montpellier, CIRAD, INRAE, IRD, InstitutAgro Montpellier, Montpellier, France",02kzqn938;03rnk6m14;01gyxrk03;032v67m28,02kzqn938;03rnk6m14;01gyxrk03,032v67m28,,True,False,W4392638980,b60fadc51ef383d0478641c1f3c4da66:dd18c3333708a518026cb951ad975b7a @ u-picardie.fr,u-picardie.fr
479,"Centre d’histoire des sociétés, des sciences et des conflits, université de Picardie Jules-Verne, 1, chemin du Thil – CS 52501, 80025 Amiens cedex 1, France",01gyxrk03,01gyxrk03;00mpxgs49,,00mpxgs49,False,True,W4391958947,6d04f9dbcb50454a7ed66bf741daa99e:c459200f16c958543e3b32c8c53b3708 @ u-picardie.fr,u-picardie.fr
478,"Department of Anaesthesiology, Amiens Picardie University Hospital and University of Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4392247501,15fa320c524c64d829fa9c86a11f7f7a:3abf5756f4d881f2a96d5b6420d74318 @ u-picardie.fr,u-picardie.fr
477,"Department of Paediatric Orthopaedics, Amiens Picardie University Hospital and University of Picardie Jules Verne, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4392247501,694dd8451941718dba08ced3224aa482:533018ed9d4217750a72875308d369f2 @ u-picardie.fr,u-picardie.fr
476,"Department of Paediatric Orthopaedics, Amiens Picardie University Hospital and University of Picardie Jules Verne, Amiens, France; MP3CV-EA7517, CURS - Amiens Picardie University Hospital and Jules Verne University of Picardie, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4392247501,f989d96ef56890dcf7e88f3fab1d3f36:5beba72d3e28246e2803d09f43ca64bd @ u-picardie.fr,u-picardie.fr
475,"BioEcoAgro Joint Research Unit, INRAE, Université de Liège, Université de Lille, Université de Picardie Jules Verne, Barenton-Bugny 02000, France",02kzqn938;01gyxrk03;032v67m28,02kzqn938;01gyxrk03,032v67m28,,True,False,W4392638980,9eb1349d07aad271cc26ea7a5ef92899:cd195df9a66885eab5db116901c8fcef @ u-picardie.fr,u-picardie.fr
474,Bassins - Réservoirs - Ressources - U2R UPJV-UNIL 7511,01gyxrk03,,01gyxrk03,,True,True,W4388845494;W4391940415,6ed26a63a542721048d7caddf46bf1dd:efb37dcdac6bcf12a670ff996299da91 @ u-picardie.fr,u-picardie.fr
473,"Department of Pediatric Neurology, University of Picardie Jules Verne and Amiens Picardie University Hospital, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4391850634,3737285be0c1fcd2bd6900d2bc044709:b99028ba6275d6f43c8192e46b64424e @ u-picardie.fr,u-picardie.fr
472,"Department of Pediatric Orthopaedics, University of Picardie Jules Verne and Amiens Picardie University Hospital, Amiens, France",01gyxrk03;010567a58,01gyxrk03,010567a58,,True,False,W4391850634,6b5a35c38fb6d7c263f274619e94167c:5ef63a059abf6431f5c0d8897a9afa8e @ u-picardie.fr,u-picardie.fr
471,"BioEcoAgro - Equipe 1 - Functioning and adaptation of the plant in interaction with its environment (Site de Laon - Pôle du Griffon - 180 rue Pierre-Gilles de Gennes - 02000 BARENTON-BUGNY * Site de l'Ecole Polytechnique Universitaire de Lille - Institut VIOLLETTE- Aile C, Avenue Paul Langevin, 59655 Villeneuve d'Ascq Cedex  - France); BioEcoAgro BIOPI-UPJV (UFR des Sciences, Université de Picardie Jules Verne, 33 rue Saint Leu, 80039 Amiens cedex - France)",01gyxrk03;032v67m28;0018c4h73,01gyxrk03;02hr3zx73;0018c4h73,032v67m28,02hr3zx73,True,True,W4396873225,01b4ee47feec5e9cbf48c150d708cec2:b03790aceb3045e13378884b13f037f9 @ u-picardie.fr,u-picardie.fr
470,"Department of Forensic Medicine, University of Picardie Jules Verne and Amiens Picardie University Hospital, Amiens, France",01gyxrk03;010567a58;05ewvzm89,01gyxrk03,05ewvzm89;010567a58,,True,False,W4391850634,965427e3c8ba3c37175d5206fe01c5ee:d93ed0365948d5a0fa942d12bf5ecba9 @ u-picardie.fr,u-picardie.fr
469,GRAMFC - Groupe de Recherche sur l'Analyse Multimodale de la Fonction Cérébrale - UMR INSERM_S 1105 (Université de Picardie Jules Verne - CURS - CHU Sud avenue Laënnec - 80054 AMIENS CEDEX 1 - France); Service de neuropédiatrie (Amiens - France),010567a58;01gyxrk03;02vjkv261;02a9mrq41,010567a58;01gyxrk03;02vjkv261,02a9mrq41,,True,False,W4390584433,962c34edfcf852d0fece629cbcb1d77c:b896ad666ce6642f5b933690a6103fbb @ u-picardie.fr,u-picardie.fr
468,"Péritox (UMR_I 01), UPJV/INERIS, Amiens, France; Regional Center for Occupational and Environmental Pathologies of Hauts-de-France, Amiens University Hospital, Amiens, France",010567a58;05ewvzm89;01gyxrk03,010567a58;05ewvzm89,01gyxrk03,,True,False,W4390890204,8eef978233a2579da81b0c0d6567c5f1:0752ef4104c08393a9ede705250f90e4 @ u-picardie.fr,u-picardie.fr
